2018-07-25 20:34:44 parsl.dataflow.dflow:78 [INFO]  Parsl version: 0.6.1
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3295 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3295 launched with AppFuture: <AppFuture at 0x7fd05b123fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3296 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3296 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3296 launched with AppFuture: <AppFuture at 0x7fd05b12a208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3297 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3297 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3297 launched with AppFuture: <AppFuture at 0x7fd05b12a400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3298 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3298 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3298 launched with AppFuture: <AppFuture at 0x7fd05b12a5f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3299 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3299 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3299 launched with AppFuture: <AppFuture at 0x7fd05b12a7f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3300 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3300 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3300 launched with AppFuture: <AppFuture at 0x7fd05b12a9e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3301 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3301 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3301 launched with AppFuture: <AppFuture at 0x7fd05b12abe0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3302 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3302 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3302 launched with AppFuture: <AppFuture at 0x7fd05b12add8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3303 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3303 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3303 launched with AppFuture: <AppFuture at 0x7fd05b12afd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3304 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3304 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3304 launched with AppFuture: <AppFuture at 0x7fd05b130208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3305 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3305 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3305 launched with AppFuture: <AppFuture at 0x7fd05b130400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3306 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3306 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3306 launched with AppFuture: <AppFuture at 0x7fd05b1305f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3307 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3307 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3307 launched with AppFuture: <AppFuture at 0x7fd05b1307f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3308 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3308 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3308 launched with AppFuture: <AppFuture at 0x7fd05b1309e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3309 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3309 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3309 launched with AppFuture: <AppFuture at 0x7fd05b130be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3310 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3310 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3310 launched with AppFuture: <AppFuture at 0x7fd05b130dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3311 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3311 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3311 launched with AppFuture: <AppFuture at 0x7fd05b130fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3312 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3312 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3312 launched with AppFuture: <AppFuture at 0x7fd05b138208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3313 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3313 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3313 launched with AppFuture: <AppFuture at 0x7fd05b138400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3314 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3314 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3314 launched with AppFuture: <AppFuture at 0x7fd05b1385f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3315 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3315 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3315 launched with AppFuture: <AppFuture at 0x7fd05b1387f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3316 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3316 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3316 launched with AppFuture: <AppFuture at 0x7fd05b1389e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3317 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3317 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3317 launched with AppFuture: <AppFuture at 0x7fd05b138be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3318 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3318 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3318 launched with AppFuture: <AppFuture at 0x7fd05b138dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3319 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3319 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3319 launched with AppFuture: <AppFuture at 0x7fd05b138fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3320 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3320 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3320 launched with AppFuture: <AppFuture at 0x7fd05b141208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3321 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3321 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3321 launched with AppFuture: <AppFuture at 0x7fd05b141400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3322 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3322 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3322 launched with AppFuture: <AppFuture at 0x7fd05b1415f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3323 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3323 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3323 launched with AppFuture: <AppFuture at 0x7fd05b1417f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3324 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3324 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3324 launched with AppFuture: <AppFuture at 0x7fd05b1419e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3325 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3325 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3325 launched with AppFuture: <AppFuture at 0x7fd05b141be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3326 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3326 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3326 launched with AppFuture: <AppFuture at 0x7fd05b141dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3327 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3327 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3327 launched with AppFuture: <AppFuture at 0x7fd05b141fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3328 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3328 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3328 launched with AppFuture: <AppFuture at 0x7fd05b148208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3329 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3329 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3329 launched with AppFuture: <AppFuture at 0x7fd05b148400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3330 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3330 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3330 launched with AppFuture: <AppFuture at 0x7fd05b1485f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3331 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3331 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3331 launched with AppFuture: <AppFuture at 0x7fd05b1487f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3332 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3332 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3332 launched with AppFuture: <AppFuture at 0x7fd05b1489e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3333 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3333 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3333 launched with AppFuture: <AppFuture at 0x7fd05b148be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3334 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3334 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3334 launched with AppFuture: <AppFuture at 0x7fd05b148dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3335 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3335 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3335 launched with AppFuture: <AppFuture at 0x7fd05b148fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3336 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3336 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3336 launched with AppFuture: <AppFuture at 0x7fd05b14f208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3337 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3337 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3337 launched with AppFuture: <AppFuture at 0x7fd05b14f400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3338 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3338 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3338 launched with AppFuture: <AppFuture at 0x7fd05b14f5f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3339 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3339 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3339 launched with AppFuture: <AppFuture at 0x7fd05b14f7f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3340 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3340 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3340 launched with AppFuture: <AppFuture at 0x7fd05b14f9e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3341 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3341 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3341 launched with AppFuture: <AppFuture at 0x7fd05b14fbe0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3342 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3342 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3342 launched with AppFuture: <AppFuture at 0x7fd05b14fdd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3343 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3343 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3343 launched with AppFuture: <AppFuture at 0x7fd05b14ffd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3344 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3344 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3344 launched with AppFuture: <AppFuture at 0x7fd05b156208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3345 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3345 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3345 launched with AppFuture: <AppFuture at 0x7fd05b156400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3346 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3346 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3346 launched with AppFuture: <AppFuture at 0x7fd05b1565f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3347 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3347 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3347 launched with AppFuture: <AppFuture at 0x7fd05b1567f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3348 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3348 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3348 launched with AppFuture: <AppFuture at 0x7fd05b1569e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3349 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3349 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3349 launched with AppFuture: <AppFuture at 0x7fd05b156be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3350 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3350 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3350 launched with AppFuture: <AppFuture at 0x7fd05b156dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3351 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3351 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3351 launched with AppFuture: <AppFuture at 0x7fd05b156fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3352 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3352 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3352 launched with AppFuture: <AppFuture at 0x7fd05b15c208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3353 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3353 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3353 launched with AppFuture: <AppFuture at 0x7fd05b15c400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3354 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3354 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3354 launched with AppFuture: <AppFuture at 0x7fd05b15c5f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3355 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3355 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3355 launched with AppFuture: <AppFuture at 0x7fd05b15c7f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3356 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3356 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3356 launched with AppFuture: <AppFuture at 0x7fd05b15c9e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3357 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3357 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3357 launched with AppFuture: <AppFuture at 0x7fd05b15cbe0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3358 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3358 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3358 launched with AppFuture: <AppFuture at 0x7fd05b15cdd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3359 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3359 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3359 launched with AppFuture: <AppFuture at 0x7fd05b15cfd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3360 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3360 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3360 launched with AppFuture: <AppFuture at 0x7fd05b0e4208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3361 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3361 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3361 launched with AppFuture: <AppFuture at 0x7fd05b0e4400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3362 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3362 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3362 launched with AppFuture: <AppFuture at 0x7fd05b0e45f8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3363 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3363 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3363 launched with AppFuture: <AppFuture at 0x7fd05b0e47f0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3364 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3364 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3364 launched with AppFuture: <AppFuture at 0x7fd05b0e49e8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3365 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3365 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3365 launched with AppFuture: <AppFuture at 0x7fd05b0e4be0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3366 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3366 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3366 launched with AppFuture: <AppFuture at 0x7fd05b0e4dd8 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3367 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3367 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3367 launched with AppFuture: <AppFuture at 0x7fd05b0e4fd0 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3368 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3368 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3368 launched with AppFuture: <AppFuture at 0x7fd05b0eb208 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3369 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3369 launched on executor threads
2018-07-25 20:34:49 parsl.dataflow.dflow:586 [DEBUG]  Task 3369 launched with AppFuture: <AppFuture at 0x7fd05b0eb400 state=pending>
2018-07-25 20:34:49 parsl.dataflow.dflow:565 [INFO]  Task 3370 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:34:49 parsl.dataflow.dflow:363 [INFO]  Task 3370 launched on executor threads
